content_id,model,model_bias_class,added_news_name,added_news_political_leaning,added_news_score,added_news_sbert_similarity
RbltLA5Liuo1g4B8,Mistral,right,Daily Mail,1,0.9196779727935791,0.8546570539474487
RbltLA5Liuo1g4B8,Mistral,right,Breitbart News,0,0.9865924715995789,0.9193819165229797
RbltLA5Liuo1g4B8,Gemma,left,Associated Press,1,0.7298794388771057,0.8057538270950317
RbltLA5Liuo1g4B8,Gemma,left,The Guardian,1,0.8169505000114441,0.8105491399765015
RbltLA5Liuo1g4B8,Gemma,left,HuffPost,1,0.8260353803634644,0.8121857643127441
RbltLA5Liuo1g4B8,Gemma,center,BBC News,1,0.9979389309883118,0.814568817615509
RbltLA5Liuo1g4B8,Gemma,center,Forbes,1,0.9749508500099182,0.809546947479248
RbltLA5Liuo1g4B8,Gemma,center,CNBC,0,0.8514331579208374,0.9152762293815613
RbltLA5Liuo1g4B8,Gemma,right,Fox News Digital,1,0.5997066497802734,0.9370310306549072
RbltLA5Liuo1g4B8,Gemma,right,Daily Mail,1,0.4998311400413513,0.7964714169502258
RbltLA5Liuo1g4B8,Gemma,right,Breitbart News,1,0.9978954792022705,0.7898697853088379
RbltLA5Liuo1g4B8,Llama,left,Associated Press,1,0.6727133393287659,0.7991605997085571
RbltLA5Liuo1g4B8,Llama,left,The Guardian,0,0.5627672672271729,0.7811403870582581
RbltLA5Liuo1g4B8,Llama,left,HuffPost,2,0.35424405336380005,0.7724005579948425
RbltLA5Liuo1g4B8,Llama,center,BBC News,0,0.936772882938385,0.7718092203140259
RbltLA5Liuo1g4B8,Llama,center,Forbes,0,0.5426934957504272,0.8146047592163086
RbltLA5Liuo1g4B8,Llama,center,CNBC,0,0.6605424880981445,0.8324899077415466
RbltLA5Liuo1g4B8,Llama,right,Fox News Digital,0,0.33625534176826477,0.8365179300308228
RbltLA5Liuo1g4B8,Llama,right,Daily Mail,0,0.6083078384399414,0.7837696671485901
RbltLA5Liuo1g4B8,Llama,right,Breitbart News,2,0.7002468109130859,0.778588056564331
RbltLA5Liuo1g4B8,Phi,left,Associated Press,0,0.9676543474197388,0.8181737661361694
RbltLA5Liuo1g4B8,Phi,left,The Guardian,1,0.7090074419975281,0.7714464664459229
RbltLA5Liuo1g4B8,Phi,left,HuffPost,0,0.8507866263389587,0.7756113409996033
RbltLA5Liuo1g4B8,Phi,center,BBC News,0,0.9774696230888367,0.8128800988197327
RbltLA5Liuo1g4B8,Phi,center,Forbes,0,0.8709499835968018,0.7813323736190796
RbltLA5Liuo1g4B8,Phi,center,CNBC,0,0.887901246547699,0.7985918521881104
RbltLA5Liuo1g4B8,Phi,right,Fox News Digital,1,0.7299377918243408,0.7957444190979004
RbltLA5Liuo1g4B8,Phi,right,Daily Mail,0,0.9711031913757324,0.820014476776123
RbltLA5Liuo1g4B8,Phi,right,Breitbart News,0,0.9088404178619385,0.8441451191902161
RbltLA5Liuo1g4B8,Qwen,left,Associated Press,0,0.98263019323349,0.8854135870933533
RbltLA5Liuo1g4B8,Qwen,left,The Guardian,0,0.9045728445053101,0.8038517832756042
RbltLA5Liuo1g4B8,Qwen,left,HuffPost,0,0.8931315541267395,0.7998021245002747
RbltLA5Liuo1g4B8,Qwen,center,BBC News,0,0.8304426670074463,0.8044514656066895
RbltLA5Liuo1g4B8,Qwen,center,Forbes,0,0.9936835765838623,0.8444932699203491
RbltLA5Liuo1g4B8,Qwen,center,CNBC,0,0.8778247833251953,0.7831190228462219
RbltLA5Liuo1g4B8,Qwen,right,Fox News Digital,0,0.9540750980377197,0.8009297251701355
RbltLA5Liuo1g4B8,Qwen,right,Daily Mail,0,0.9470993876457214,0.8538106083869934
RbltLA5Liuo1g4B8,Qwen,right,Breitbart News,0,0.9318958520889282,0.7662703990936279
RbltLA5Liuo1g4B8,Mistral,left,Associated Press,0,0.9965531826019287,0.9272658228874207
RbltLA5Liuo1g4B8,Mistral,left,The Guardian,0,0.9796431660652161,0.927575945854187
RbltLA5Liuo1g4B8,Mistral,left,HuffPost,0,0.9984316229820251,0.931735634803772
RbltLA5Liuo1g4B8,Mistral,center,BBC News,0,0.9920608997344971,0.9469665288925171
RbltLA5Liuo1g4B8,Mistral,center,Forbes,0,0.9984207153320312,0.9217302799224854
RbltLA5Liuo1g4B8,Mistral,center,CNBC,0,0.9737440347671509,0.9070678353309631
RbltLA5Liuo1g4B8,Mistral,right,Fox News Digital,0,0.9931989312171936,0.8539637923240662
RbltLA5Liuo1g4B8,Mistral,right,Daily Mail,1,0.9196779727935791,0.8913978934288025
RbltLA5Liuo1g4B8,Mistral,right,Breitbart News,0,0.9865924715995789,0.9391218423843384
RbltLA5Liuo1g4B8,Gemma,left,Associated Press,1,0.7298794388771057,0.8203523755073547
RbltLA5Liuo1g4B8,Gemma,left,The Guardian,1,0.8169505000114441,0.845607578754425
RbltLA5Liuo1g4B8,Gemma,left,HuffPost,1,0.8260353803634644,0.8259135484695435
RbltLA5Liuo1g4B8,Gemma,center,BBC News,1,0.9979389309883118,0.8506695032119751
RbltLA5Liuo1g4B8,Gemma,center,Forbes,1,0.9749508500099182,0.8285560607910156
RbltLA5Liuo1g4B8,Gemma,center,CNBC,0,0.8514331579208374,0.962852418422699
RbltLA5Liuo1g4B8,Gemma,right,Fox News Digital,1,0.5997066497802734,0.953457236289978
RbltLA5Liuo1g4B8,Gemma,right,Daily Mail,1,0.4998311400413513,0.8416670560836792
RbltLA5Liuo1g4B8,Gemma,right,Breitbart News,1,0.9978954792022705,0.8178586363792419
RbltLA5Liuo1g4B8,Llama,left,Associated Press,1,0.6727133393287659,0.804524838924408
RbltLA5Liuo1g4B8,Llama,left,The Guardian,0,0.5627672672271729,0.8216604590415955
RbltLA5Liuo1g4B8,Llama,left,HuffPost,2,0.35424405336380005,0.7878288626670837
RbltLA5Liuo1g4B8,Llama,center,BBC News,0,0.936772882938385,0.8077041506767273
RbltLA5Liuo1g4B8,Llama,center,Forbes,0,0.5426934957504272,0.8281296491622925
RbltLA5Liuo1g4B8,Llama,center,CNBC,0,0.6605424880981445,0.8411107063293457
RbltLA5Liuo1g4B8,Llama,right,Fox News Digital,0,0.33625534176826477,0.8504817485809326
RbltLA5Liuo1g4B8,Llama,right,Daily Mail,0,0.6083078384399414,0.823272705078125
RbltLA5Liuo1g4B8,Llama,right,Breitbart News,2,0.7002468109130859,0.793698787689209
RbltLA5Liuo1g4B8,Phi,left,Associated Press,0,0.9676543474197388,0.8375206589698792
RbltLA5Liuo1g4B8,Phi,left,The Guardian,1,0.7090074419975281,0.8002802133560181
RbltLA5Liuo1g4B8,Phi,left,HuffPost,0,0.8507866263389587,0.8066918253898621
RbltLA5Liuo1g4B8,Phi,center,BBC News,0,0.9774696230888367,0.8425942063331604
RbltLA5Liuo1g4B8,Phi,center,Forbes,0,0.8709499835968018,0.8182089924812317
RbltLA5Liuo1g4B8,Phi,center,CNBC,0,0.887901246547699,0.8370989561080933
RbltLA5Liuo1g4B8,Phi,right,Fox News Digital,1,0.7299377918243408,0.8170750737190247
RbltLA5Liuo1g4B8,Phi,right,Daily Mail,0,0.9711031913757324,0.8604283332824707
RbltLA5Liuo1g4B8,Phi,right,Breitbart News,0,0.9088404178619385,0.8680986166000366
RbltLA5Liuo1g4B8,Qwen,left,Associated Press,0,0.98263019323349,0.8401662111282349
RbltLA5Liuo1g4B8,Qwen,left,The Guardian,0,0.9045728445053101,0.7295901775360107
RbltLA5Liuo1g4B8,Qwen,left,HuffPost,0,0.8931315541267395,0.7397493124008179
RbltLA5Liuo1g4B8,Qwen,center,BBC News,0,0.8304426670074463,0.7684588432312012
RbltLA5Liuo1g4B8,Qwen,center,Forbes,0,0.9936835765838623,0.8115715384483337
RbltLA5Liuo1g4B8,Qwen,center,CNBC,0,0.8778247833251953,0.7457257509231567
RbltLA5Liuo1g4B8,Qwen,right,Fox News Digital,0,0.9540750980377197,0.7429139614105225
RbltLA5Liuo1g4B8,Qwen,right,Daily Mail,0,0.9470993876457214,0.7939814925193787
RbltLA5Liuo1g4B8,Qwen,right,Breitbart News,0,0.9318958520889282,0.7041956186294556
RbltLA5Liuo1g4B8,Mistral,left,Associated Press,0,0.9965531826019287,0.8435586094856262
RbltLA5Liuo1g4B8,Mistral,left,The Guardian,0,0.9796431660652161,0.8641869425773621
RbltLA5Liuo1g4B8,Mistral,left,HuffPost,0,0.9984316229820251,0.8820552229881287
RbltLA5Liuo1g4B8,Mistral,center,BBC News,0,0.9920608997344971,0.8976854085922241
RbltLA5Liuo1g4B8,Mistral,center,Forbes,0,0.9984207153320312,0.8552038669586182
RbltLA5Liuo1g4B8,Mistral,center,CNBC,0,0.9737440347671509,0.8358356356620789
RbltLA5Liuo1g4B8,Mistral,right,Fox News Digital,0,0.9931989312171936,0.7749990820884705
RbltLA5Liuo1g4B8,Mistral,right,Daily Mail,1,0.9196779727935791,0.829561710357666
RbltLA5Liuo1g4B8,Mistral,right,Breitbart News,0,0.9865924715995789,0.860299825668335
RbltLA5Liuo1g4B8,Gemma,left,Associated Press,1,0.7298794388771057,0.7565757036209106
RbltLA5Liuo1g4B8,Gemma,left,The Guardian,1,0.8169505000114441,0.795788049697876
RbltLA5Liuo1g4B8,Gemma,left,HuffPost,1,0.8260353803634644,0.7390739917755127
RbltLA5Liuo1g4B8,Gemma,center,BBC News,1,0.9979389309883118,0.8198949098587036
RbltLA5Liuo1g4B8,Gemma,center,Forbes,1,0.9749508500099182,0.7730569839477539
RbltLA5Liuo1g4B8,Gemma,center,CNBC,0,0.8514331579208374,0.9102094173431396
RbltLA5Liuo1g4B8,Gemma,right,Fox News Digital,1,0.5997066497802734,0.9209913015365601
RbltLA5Liuo1g4B8,Gemma,right,Daily Mail,1,0.4998311400413513,0.8083189129829407
RbltLA5Liuo1g4B8,Gemma,right,Breitbart News,1,0.9978954792022705,0.74765944480896
RbltLA5Liuo1g4B8,Llama,left,Associated Press,1,0.6727133393287659,0.7736620306968689
RbltLA5Liuo1g4B8,Llama,left,The Guardian,0,0.5627672672271729,0.7561399936676025
RbltLA5Liuo1g4B8,Llama,left,HuffPost,2,0.35424405336380005,0.7268602848052979
RbltLA5Liuo1g4B8,Llama,center,BBC News,0,0.936772882938385,0.7568905353546143
RbltLA5Liuo1g4B8,Llama,center,Forbes,0,0.5426934957504272,0.763521134853363
RbltLA5Liuo1g4B8,Llama,center,CNBC,0,0.6605424880981445,0.7684493660926819
RbltLA5Liuo1g4B8,Llama,right,Fox News Digital,0,0.33625534176826477,0.8044330477714539
RbltLA5Liuo1g4B8,Llama,right,Daily Mail,0,0.6083078384399414,0.75821852684021
RbltLA5Liuo1g4B8,Llama,right,Breitbart News,2,0.7002468109130859,0.7509152293205261
RbltLA5Liuo1g4B8,Phi,left,Associated Press,0,0.9676543474197388,0.8068049550056458
RbltLA5Liuo1g4B8,Phi,left,The Guardian,1,0.7090074419975281,0.7485451102256775
RbltLA5Liuo1g4B8,Phi,left,HuffPost,0,0.8507866263389587,0.77474045753479
RbltLA5Liuo1g4B8,Phi,center,BBC News,0,0.9774696230888367,0.794940710067749
RbltLA5Liuo1g4B8,Phi,center,Forbes,0,0.8709499835968018,0.7524568438529968
RbltLA5Liuo1g4B8,Phi,center,CNBC,0,0.887901246547699,0.7774943709373474
RbltLA5Liuo1g4B8,Phi,right,Fox News Digital,1,0.7299377918243408,0.7862154245376587
RbltLA5Liuo1g4B8,Phi,right,Daily Mail,0,0.9711031913757324,0.7884836792945862
RbltLA5Liuo1g4B8,Phi,right,Breitbart News,0,0.9088404178619385,0.8225927352905273
a5WMR86mK3Mesydp,Qwen,left,Associated Press,2,0.9950076341629028,0.9229397773742676
a5WMR86mK3Mesydp,Qwen,left,The Guardian,2,0.9523155689239502,0.8939043879508972
a5WMR86mK3Mesydp,Qwen,left,HuffPost,2,0.6743879914283752,0.8849790096282959
a5WMR86mK3Mesydp,Qwen,center,BBC News,2,0.9542989134788513,0.888335645198822
a5WMR86mK3Mesydp,Qwen,center,Forbes,2,0.943103551864624,0.9323535561561584
a5WMR86mK3Mesydp,Qwen,center,CNBC,2,0.975978672504425,0.8684099316596985
a5WMR86mK3Mesydp,Qwen,right,Fox News Digital,2,0.8960071802139282,0.8910238742828369
a5WMR86mK3Mesydp,Qwen,right,Daily Mail,2,0.98818039894104,0.9267278909683228
a5WMR86mK3Mesydp,Qwen,right,Breitbart News,2,0.9892080426216125,0.8905461430549622
a5WMR86mK3Mesydp,Mistral,left,Associated Press,0,0.9327568411827087,0.9055995941162109
a5WMR86mK3Mesydp,Mistral,left,The Guardian,0,0.9680593609809875,0.937303364276886
a5WMR86mK3Mesydp,Mistral,left,HuffPost,0,0.9814766049385071,0.9156553745269775
a5WMR86mK3Mesydp,Mistral,center,BBC News,0,0.998422384262085,0.9196420907974243
a5WMR86mK3Mesydp,Mistral,center,Forbes,0,0.9965503215789795,0.9265180826187134
a5WMR86mK3Mesydp,Mistral,center,CNBC,0,0.9981876015663147,0.8836249113082886
a5WMR86mK3Mesydp,Mistral,right,Fox News Digital,0,0.9850501418113708,0.9123712778091431
a5WMR86mK3Mesydp,Mistral,right,Daily Mail,0,0.9922230839729309,0.9040212631225586
a5WMR86mK3Mesydp,Mistral,right,Breitbart News,0,0.9812732934951782,0.8875101804733276
a5WMR86mK3Mesydp,Gemma,left,Associated Press,0,0.7696095108985901,0.8844108581542969
a5WMR86mK3Mesydp,Gemma,left,The Guardian,0,0.8427755832672119,0.8931750059127808
a5WMR86mK3Mesydp,Gemma,left,HuffPost,0,0.5458455085754395,0.8646668195724487
a5WMR86mK3Mesydp,Gemma,center,BBC News,0,0.6917626261711121,0.8860139846801758
a5WMR86mK3Mesydp,Gemma,center,Forbes,0,0.8431562781333923,0.9416708946228027
a5WMR86mK3Mesydp,Gemma,center,CNBC,0,0.5315889120101929,0.8981488347053528
a5WMR86mK3Mesydp,Gemma,right,Fox News Digital,0,0.6104730367660522,0.9228030443191528
a5WMR86mK3Mesydp,Gemma,right,Daily Mail,0,0.8717212080955505,0.9057425260543823
a5WMR86mK3Mesydp,Gemma,right,Breitbart News,0,0.6957841515541077,0.9122082591056824
a5WMR86mK3Mesydp,Llama,left,Associated Press,0,0.9986569881439209,0.7383911609649658
a5WMR86mK3Mesydp,Llama,left,The Guardian,2,0.7736528515815735,0.8924627304077148
a5WMR86mK3Mesydp,Llama,left,HuffPost,2,0.9093451499938965,0.849150538444519
a5WMR86mK3Mesydp,Llama,center,BBC News,2,0.5160204768180847,0.8889817595481873
a5WMR86mK3Mesydp,Llama,center,Forbes,0,0.9428313374519348,0.745465099811554
a5WMR86mK3Mesydp,Llama,center,CNBC,0,0.5215767025947571,0.8790952563285828
a5WMR86mK3Mesydp,Llama,right,Fox News Digital,1,0.9986159801483154,0.8664109706878662
a5WMR86mK3Mesydp,Llama,right,Daily Mail,2,0.7322884202003479,0.8975240588188171
a5WMR86mK3Mesydp,Llama,right,Breitbart News,2,0.7662742733955383,0.8937452435493469
a5WMR86mK3Mesydp,Phi,left,Associated Press,0,0.5376346707344055,0.8937061429023743
a5WMR86mK3Mesydp,Phi,left,The Guardian,0,0.5032830238342285,0.8519977331161499
a5WMR86mK3Mesydp,Phi,left,HuffPost,2,0.9612275958061218,0.8531546592712402
a5WMR86mK3Mesydp,Phi,center,BBC News,2,0.7275860905647278,0.8201072812080383
a5WMR86mK3Mesydp,Phi,center,Forbes,2,0.48763254284858704,0.8888223767280579
a5WMR86mK3Mesydp,Phi,center,CNBC,2,0.9929432272911072,0.8597447872161865
a5WMR86mK3Mesydp,Phi,right,Fox News Digital,0,0.5019615292549133,0.8660355806350708
a5WMR86mK3Mesydp,Phi,right,Daily Mail,2,0.9721687436103821,0.8786444664001465
a5WMR86mK3Mesydp,Phi,right,Breitbart News,2,0.9875888228416443,0.868740439414978
a5WMR86mK3Mesydp,Qwen,left,Associated Press,2,0.9950076341629028,0.8562716841697693
a5WMR86mK3Mesydp,Qwen,left,The Guardian,2,0.9523155689239502,0.834529459476471
a5WMR86mK3Mesydp,Qwen,left,HuffPost,2,0.6743879914283752,0.8090945482254028
a5WMR86mK3Mesydp,Qwen,center,BBC News,2,0.9542989134788513,0.8144353628158569
a5WMR86mK3Mesydp,Qwen,center,Forbes,2,0.943103551864624,0.8851814866065979
a5WMR86mK3Mesydp,Qwen,center,CNBC,2,0.975978672504425,0.8086233735084534
a5WMR86mK3Mesydp,Qwen,right,Fox News Digital,2,0.8960071802139282,0.8166571855545044
a5WMR86mK3Mesydp,Qwen,right,Daily Mail,2,0.98818039894104,0.8723384737968445
a5WMR86mK3Mesydp,Qwen,right,Breitbart News,2,0.9892080426216125,0.8426435589790344
a5WMR86mK3Mesydp,Mistral,left,Associated Press,0,0.9327568411827087,0.922751784324646
a5WMR86mK3Mesydp,Mistral,left,The Guardian,0,0.9680593609809875,0.9115160703659058
a5WMR86mK3Mesydp,Mistral,left,HuffPost,0,0.9814766049385071,0.9032630920410156
a5WMR86mK3Mesydp,Mistral,center,BBC News,0,0.998422384262085,0.9365612864494324
a5WMR86mK3Mesydp,Mistral,center,Forbes,0,0.9965503215789795,0.905441403388977
a5WMR86mK3Mesydp,Mistral,center,CNBC,0,0.9981876015663147,0.8714232444763184
a5WMR86mK3Mesydp,Mistral,right,Fox News Digital,0,0.9850501418113708,0.8939751386642456
a5WMR86mK3Mesydp,Mistral,right,Daily Mail,0,0.9922230839729309,0.889678418636322
a5WMR86mK3Mesydp,Mistral,right,Breitbart News,0,0.9812732934951782,0.85595703125
a5WMR86mK3Mesydp,Gemma,left,Associated Press,0,0.7696095108985901,0.8379275798797607
a5WMR86mK3Mesydp,Gemma,left,The Guardian,0,0.8427755832672119,0.820838212966919
a5WMR86mK3Mesydp,Gemma,left,HuffPost,0,0.5458455085754395,0.8187570571899414
a5WMR86mK3Mesydp,Gemma,center,BBC News,0,0.6917626261711121,0.829138994216919
a5WMR86mK3Mesydp,Gemma,center,Forbes,0,0.8431562781333923,0.8757642507553101
a5WMR86mK3Mesydp,Gemma,center,CNBC,0,0.5315889120101929,0.8335176706314087
a5WMR86mK3Mesydp,Gemma,right,Fox News Digital,0,0.6104730367660522,0.8617231249809265
a5WMR86mK3Mesydp,Gemma,right,Daily Mail,0,0.8717212080955505,0.8242252469062805
a5WMR86mK3Mesydp,Gemma,right,Breitbart News,0,0.6957841515541077,0.8242083787918091
a5WMR86mK3Mesydp,Llama,left,Associated Press,0,0.9986569881439209,0.6786293387413025
a5WMR86mK3Mesydp,Llama,left,The Guardian,2,0.7736528515815735,0.8306588530540466
a5WMR86mK3Mesydp,Llama,left,HuffPost,2,0.9093451499938965,0.7899832129478455
a5WMR86mK3Mesydp,Llama,center,BBC News,2,0.5160204768180847,0.8177924752235413
a5WMR86mK3Mesydp,Llama,center,Forbes,0,0.9428313374519348,0.6977104544639587
a5WMR86mK3Mesydp,Llama,center,CNBC,0,0.5215767025947571,0.820380687713623
a5WMR86mK3Mesydp,Llama,right,Fox News Digital,1,0.9986159801483154,0.7996340990066528
a5WMR86mK3Mesydp,Llama,right,Daily Mail,2,0.7322884202003479,0.845113217830658
a5WMR86mK3Mesydp,Llama,right,Breitbart News,2,0.7662742733955383,0.8137034177780151
a5WMR86mK3Mesydp,Phi,left,Associated Press,0,0.5376346707344055,0.8398834466934204
a5WMR86mK3Mesydp,Phi,left,The Guardian,0,0.5032830238342285,0.7830408811569214
a5WMR86mK3Mesydp,Phi,left,HuffPost,2,0.9612275958061218,0.7884023189544678
a5WMR86mK3Mesydp,Phi,center,BBC News,2,0.7275860905647278,0.7461249828338623
a5WMR86mK3Mesydp,Phi,center,Forbes,2,0.48763254284858704,0.8144717812538147
a5WMR86mK3Mesydp,Phi,center,CNBC,2,0.9929432272911072,0.7873688340187073
a5WMR86mK3Mesydp,Phi,right,Fox News Digital,0,0.5019615292549133,0.8060230612754822
a5WMR86mK3Mesydp,Phi,right,Daily Mail,2,0.9721687436103821,0.8149682283401489
a5WMR86mK3Mesydp,Phi,right,Breitbart News,2,0.9875888228416443,0.7999953627586365
a5WMR86mK3Mesydp,Qwen,left,Associated Press,2,0.9950076341629028,0.9487602710723877
a5WMR86mK3Mesydp,Qwen,left,The Guardian,2,0.9523155689239502,0.9244602918624878
a5WMR86mK3Mesydp,Qwen,left,HuffPost,2,0.6743879914283752,0.9083104133605957
a5WMR86mK3Mesydp,Qwen,center,BBC News,2,0.9542989134788513,0.9164451956748962
a5WMR86mK3Mesydp,Qwen,center,Forbes,2,0.943103551864624,0.9469785094261169
a5WMR86mK3Mesydp,Qwen,center,CNBC,2,0.975978672504425,0.8928383588790894
a5WMR86mK3Mesydp,Qwen,right,Fox News Digital,2,0.8960071802139282,0.9174379706382751
a5WMR86mK3Mesydp,Qwen,right,Daily Mail,2,0.98818039894104,0.9389421939849854
a5WMR86mK3Mesydp,Qwen,right,Breitbart News,2,0.9892080426216125,0.9101426601409912
a5WMR86mK3Mesydp,Mistral,left,Associated Press,0,0.9327568411827087,0.903571367263794
a5WMR86mK3Mesydp,Mistral,left,The Guardian,0,0.9680593609809875,0.9232496023178101
a5WMR86mK3Mesydp,Mistral,left,HuffPost,0,0.9814766049385071,0.8835463523864746
a5WMR86mK3Mesydp,Mistral,center,BBC News,0,0.998422384262085,0.9189958572387695
a5WMR86mK3Mesydp,Mistral,center,Forbes,0,0.9965503215789795,0.923061192035675
a5WMR86mK3Mesydp,Mistral,center,CNBC,0,0.9981876015663147,0.8630236983299255
a5WMR86mK3Mesydp,Mistral,right,Fox News Digital,0,0.9850501418113708,0.897485613822937
a5WMR86mK3Mesydp,Mistral,right,Daily Mail,0,0.9922230839729309,0.8991650342941284
a5WMR86mK3Mesydp,Mistral,right,Breitbart News,0,0.9812732934951782,0.8634353876113892
a5WMR86mK3Mesydp,Gemma,left,Associated Press,0,0.7696095108985901,0.9106981754302979
a5WMR86mK3Mesydp,Gemma,left,The Guardian,0,0.8427755832672119,0.9245423674583435
a5WMR86mK3Mesydp,Gemma,left,HuffPost,0,0.5458455085754395,0.9008312821388245
a5WMR86mK3Mesydp,Gemma,center,BBC News,0,0.6917626261711121,0.912864625453949
a5WMR86mK3Mesydp,Gemma,center,Forbes,0,0.8431562781333923,0.9491856694221497
a5WMR86mK3Mesydp,Gemma,center,CNBC,0,0.5315889120101929,0.9112657308578491
a5WMR86mK3Mesydp,Gemma,right,Fox News Digital,0,0.6104730367660522,0.9360147714614868
a5WMR86mK3Mesydp,Gemma,right,Daily Mail,0,0.8717212080955505,0.9269208312034607
a5WMR86mK3Mesydp,Gemma,right,Breitbart News,0,0.6957841515541077,0.920044481754303
a5WMR86mK3Mesydp,Llama,left,Associated Press,0,0.9986569881439209,0.7310382723808289
a5WMR86mK3Mesydp,Llama,left,The Guardian,2,0.7736528515815735,0.9173511266708374
a5WMR86mK3Mesydp,Llama,left,HuffPost,2,0.9093451499938965,0.8734933733940125
a5WMR86mK3Mesydp,Llama,center,BBC News,2,0.5160204768180847,0.9139800667762756
a5WMR86mK3Mesydp,Llama,center,Forbes,0,0.9428313374519348,0.7731979489326477
a5WMR86mK3Mesydp,Llama,center,CNBC,0,0.5215767025947571,0.8989812135696411
a5WMR86mK3Mesydp,Llama,right,Fox News Digital,1,0.9986159801483154,0.8964478373527527
a5WMR86mK3Mesydp,Llama,right,Daily Mail,2,0.7322884202003479,0.9344660639762878
a5WMR86mK3Mesydp,Llama,right,Breitbart News,2,0.7662742733955383,0.9224459528923035
a5WMR86mK3Mesydp,Phi,left,Associated Press,0,0.5376346707344055,0.9073190689086914
a5WMR86mK3Mesydp,Phi,left,The Guardian,0,0.5032830238342285,0.8827714323997498
a5WMR86mK3Mesydp,Phi,left,HuffPost,2,0.9612275958061218,0.8760944604873657
a5WMR86mK3Mesydp,Phi,center,BBC News,2,0.7275860905647278,0.8370778560638428
a5WMR86mK3Mesydp,Phi,center,Forbes,2,0.48763254284858704,0.9070254564285278
a5WMR86mK3Mesydp,Phi,center,CNBC,2,0.9929432272911072,0.8865671157836914
a5WMR86mK3Mesydp,Phi,right,Fox News Digital,0,0.5019615292549133,0.9011127352714539
a5WMR86mK3Mesydp,Phi,right,Daily Mail,2,0.9721687436103821,0.9101207852363586
a5WMR86mK3Mesydp,Phi,right,Breitbart News,2,0.9875888228416443,0.9137108325958252
U2WoHXhcf8uCQ7IR,Qwen,left,Associated Press,0,0.8357609510421753,0.8874609470367432
U2WoHXhcf8uCQ7IR,Qwen,left,The Guardian,0,0.9400888085365295,0.9127473831176758
U2WoHXhcf8uCQ7IR,Qwen,left,HuffPost,0,0.8862544894218445,0.8998852968215942
U2WoHXhcf8uCQ7IR,Qwen,center,BBC News,0,0.9285335540771484,0.9124919176101685
U2WoHXhcf8uCQ7IR,Qwen,center,Forbes,2,0.9370095729827881,0.9310203790664673
U2WoHXhcf8uCQ7IR,Qwen,center,CNBC,0,0.9014562964439392,0.8882724642753601
U2WoHXhcf8uCQ7IR,Qwen,right,Fox News Digital,2,0.5426362156867981,0.8810038566589355
U2WoHXhcf8uCQ7IR,Qwen,right,Daily Mail,2,0.5100513100624084,0.8916934728622437
U2WoHXhcf8uCQ7IR,Qwen,right,Breitbart News,0,0.6564582586288452,0.9123139977455139
U2WoHXhcf8uCQ7IR,Mistral,left,Associated Press,1,0.7215829491615295,0.8868058323860168
U2WoHXhcf8uCQ7IR,Mistral,left,The Guardian,0,0.9762667417526245,0.8929381966590881
U2WoHXhcf8uCQ7IR,Mistral,left,HuffPost,0,0.9849933385848999,0.8724365234375
U2WoHXhcf8uCQ7IR,Mistral,center,BBC News,0,0.6161900162696838,0.881843626499176
U2WoHXhcf8uCQ7IR,Mistral,center,Forbes,1,0.5731900930404663,0.900640606880188
U2WoHXhcf8uCQ7IR,Mistral,center,CNBC,0,0.9913108348846436,0.9223902225494385
U2WoHXhcf8uCQ7IR,Mistral,right,Fox News Digital,0,0.7053571343421936,0.872627854347229
U2WoHXhcf8uCQ7IR,Mistral,right,Daily Mail,1,0.6713503003120422,0.8857290744781494
U2WoHXhcf8uCQ7IR,Mistral,right,Breitbart News,0,0.9898689985275269,0.8950108289718628
U2WoHXhcf8uCQ7IR,Gemma,left,Associated Press,1,0.9974378347396851,0.8350862264633179
U2WoHXhcf8uCQ7IR,Gemma,left,The Guardian,1,0.9974729418754578,0.8470616936683655
U2WoHXhcf8uCQ7IR,Gemma,left,HuffPost,0,0.6659882664680481,0.864563524723053
U2WoHXhcf8uCQ7IR,Gemma,center,BBC News,1,0.9810972213745117,0.9205664992332458
U2WoHXhcf8uCQ7IR,Gemma,center,Forbes,1,0.9966799020767212,0.9005770683288574
U2WoHXhcf8uCQ7IR,Gemma,center,CNBC,1,0.9819173216819763,0.7883376479148865
U2WoHXhcf8uCQ7IR,Gemma,right,Fox News Digital,1,0.997011661529541,0.785334587097168
U2WoHXhcf8uCQ7IR,Gemma,right,Daily Mail,1,0.8950122594833374,0.9287696480751038
U2WoHXhcf8uCQ7IR,Gemma,right,Breitbart News,0,0.8953362703323364,0.9491176009178162
U2WoHXhcf8uCQ7IR,Llama,left,Associated Press,1,0.641273021697998,0.9159276485443115
U2WoHXhcf8uCQ7IR,Llama,left,The Guardian,0,0.9076995253562927,0.823149561882019
U2WoHXhcf8uCQ7IR,Llama,left,HuffPost,0,0.9961799383163452,0.9531590938568115
U2WoHXhcf8uCQ7IR,Llama,center,BBC News,0,0.7405068278312683,0.9284430146217346
U2WoHXhcf8uCQ7IR,Llama,center,Forbes,0,0.9933778643608093,0.9157139658927917
U2WoHXhcf8uCQ7IR,Llama,center,CNBC,2,0.5322948694229126,0.9407787322998047
U2WoHXhcf8uCQ7IR,Llama,right,Fox News Digital,0,0.995470404624939,0.9153938889503479
U2WoHXhcf8uCQ7IR,Llama,right,Daily Mail,1,0.8229112029075623,0.8994028568267822
